ts	phase	decision	why	evidence	result
2026-07-30T03:37:34Z	roadmap	Replaced aggregate README percentages with route-specific maturity ranges	The same repository contains a usable stock-Haxe route, experimental hxhx routes, and unimplemented plans, so one exact percentage hid the real distance	commit 8dc97608c, README.md	published; readiness claims remain conservative
2026-07-30T03:37:34Z	reuse boundary	Chose exact whole-program source-bundle replay as the first reusable target artifact	It can skip target preparation without retaining typed compiler objects or inventing a fine-grained invalidation model	docs/00-project/ORACLE_CHECKPOINT_REFLAXE_INCREMENTAL_TARGET_REUSE_2026_07_29.md	observation and shadow work opened; production hits still blocked
2026-07-30T03:37:34Z	fingerprint	Added one immutable final-program snapshot and reused its body observations for the compatibility revision	The lookup key needs richer source and configuration authority without a second compiler-sized body walk	Reflaxe commit 081ed8cdf5a0a059987800f14e706f7bb6ae215e; hxhx commit d805e4079	focused tests green
2026-07-30T03:37:34Z	probe	Moved the target reuse decision before miss-only OCaml preparation	A late probe would repeat the roughly 32-minute work that the warm path must skip	hxhx commit 16b1b79fe	target work is not skipped yet; ordering contract passes
2026-07-30T03:37:34Z	observation	Published a redacted request-scoped reuse report with explicit unfinished fields	Missing evidence must not look like zero cost or a successful cache	hxhx commit 5d77ee811	report fixture passes; no readiness change
2026-07-30T03:37:34Z	catalog	Introduced a bounded opaque in-memory catalog with leases, LRU eviction, reset, and quarantine	Future replay needs process-local storage without retaining Haxe typed objects or trusting mutable payload bytes	Reflaxe commits b9beb05918000981cc0c50258b503213dcc4e6e5 and 3c9adcdfa5a557136669ce6f55510289b86b949a	mechanics fixture passes; catalog remains observation-only
2026-07-30T03:37:34Z	realm investigation	Rejected an ordinary macro static as the physical cache owner	The actual Haxe 4.3.7 server fixture showed every warm request creating request sequence 1	scripts/ci/reflaxe-ocaml-target-reuse-realm-test.sh	root cause found; no disk-cache fallback introduced
2026-07-30T03:37:35Z	realm fix	Used Haxe's public persistent macro-runtime marker only on catalog state	Upstream eval reinitializes ordinary statics but preserves fields marked persistent in the cached interpreter	Reflaxe commit 54bb9b0499f4cfff73dd09cfc8f92ce17fb9dcbe; upstream Haxe 4.3.7 src/macro/eval/evalPrototype.ml	exact repeat now survives in one realm
2026-07-30T03:37:35Z	fingerprint correction	Ignored only Haxe 4.3.7's zero-width compiler-owned keep marker on the selected main field	The server accumulated duplicate internal markers even though source, typed bodies, output, and behavior were unchanged; user metadata must remain revisioned	Reflaxe commits 16766aa2db6ad5f31e1bef0958adaf44bccf49e4 and e2f0f81a6e42de920d3fb01b93a3814aedd41fc3; upstream Haxe 4.3.7 src/typing/finalization.ml	cold and exact warm request revisions now match
2026-07-30T03:37:35Z	realm gate	Allowed macro errors either to preserve or replace the interpreter realm, while requiring the next successful request to be exact and internally consistent	The actual upstream route preserved the realm for this handled macro failure; safety depends on exact keys and no failed-request admission, not mandatory replacement	scripts/ci/reflaxe-ocaml-target-reuse-realm-helper.js	full reset, error, NoMacroCache, classpath, and restart matrix passes
